x,y,z,water_ice,slope_deg
0.0,0.0,-9.856467570869683e-05,0.1058702962926138,0.0247781072206632
1.0,0.0,-0.0005277012599774584,0.10451179701672456,0.06461387947358854
2.0,0.0,-0.0022795068895018708,0.09571932049598596,0.22430618557072335
3.0,0.0,-0.007951788392913895,0.08179212720310602,0.6280291072762243
4.0,0.0,-0.022409285059023436,0.06604329389645654,1.4190474390158319
5.0,0.0,-0.05102774446694084,0.05178672412881961,2.5945104781863457
6.0,0.0,-0.09389530396280206,0.04148337219236847,3.872652691763568
7.0,0.0,-0.13964338370852808,0.03631127704874878,4.8263196998215365
8.0,0.0,-0.16797784030499635,0.036177163935916086,5.224542028292716
9.0,0.0,-0.163938546355601,0.040015609094157516,5.074633371769672
10.0,0.0,-0.13151642060360655,0.04619375731264694,4.323984688735853
11.0,0.0,-0.09152736648058696,0.05290972820294146,2.935882709038901
12.0,0.0,-0.06640710024569846,0.05855013978291982,1.2174638381619514
13.0,0.0,-0.06829193691192263,0.061999365846316094,0.9869087798998916
14.0,0.0,-0.09860635369611634,0.06287465948609318,2.440213141584098
15.0,0.0,-0.15312333319793633,0.06163737581597681,3.6457594685526398
16.0,0.0,-0.2247749712037161,0.05953489290535533,4.415655684137655
17.0,0.0,-0.30340156730499623,0.05836413969844863,4.605975571614381
18.0,0.0,-0.37566073473105377,0.06009508615885552,4.155504242464105
19.0,0.0,-0.4272277609064285,0.06642725835322129,3.28220080566261
20.0,0.0,-0.4468387367413774,0.0783646759989031,2.7276397348382213
21.0,0.0,-0.43015185399018957,0.09589057176916499,3.210695263000806
22.0,0.0,-0.3813505824332021,0.11781258098692714,4.075398275000103
23.0,0.0,-0.3116144244713619,0.14183279061706064,4.544953989059498
24.0,0.0,-0.2352659378428111,0.16486608957979726,4.383480917494996
25.0,0.0,-0.1655121320273771,0.1835769408475373,3.675919627261032
26.0,0.0,-0.11155806075697561,0.1950365612391721,2.669957125284886
27.0,0.0,-0.07770093916582442,0.19734598391979974,1.776408444888853
28.0,0.0,-0.06377196536513437,0.19005851067505022,1.7619988181758526
29.0,0.0,-0.06592620098212602,0.17428559025039836,2.667974052629331
30.0,0.0,-0.07744078399683926,0.15247044558712516,3.746576388825979
31.0,0.0,-0.09004079218375918,0.12792232562965947,4.598344190706597
32.0,0.0,-0.09621383733049854,0.10427093642875337,4.994438902061022
33.0,0.0,-0.09184349354219268,0.08499358274769127,4.8378664024412625
34.0,0.0,-0.07755925209208102,0.07309172674478033,4.190437420331262
35.0,0.0,-0.05774929859298824,0.07089052674098015,3.2454317643089037
36.0,0.0,-0.03786872877921385,0.07986390222675613,2.244654420727957
37.0,0.0,-0.02186004593087256,0.10039786139371054,1.3841885233509907
38.0,0.0,-0.01110669094275195,0.131509360309435,0.7597889310274714
39.0,0.0,-0.0049659805800212516,0.17070036207661526,0.37064152289002283
40.0,0.0,-0.0019507533809988082,0.2142567120202708,0.16052846970542836
41.0,0.0,-0.0006583700030333465,0.2582516675234933,0.06206795992410861
42.0,0.0,-0.00013090898777249807,0.3001126472089213,0.024832601526951745
43.0,0.0,0.0002033828563221975,0.3398482926773324,0.03543819974821714
44.0,0.0,0.0007385795289878541,0.37943240918732735,0.09371172080833173
45.0,0.0,0.00184721594203226,0.4194970594333603,0.21991654238308206
46.0,0.0,0.0038568830298475994,0.45495397325472353,0.4427746236508319
47.0,0.0,0.006814293164218381,0.4737054057232068,0.7626727497693857
48.0,0.0,0.01019895814740034,0.46169740267168224,1.1223185516886496
49.0,0.0,0.012932529920175634,0.41219436974500845,1.4142594436789613
0.0,1.0,-0.0001520724386788525,0.14136071751351367,0.03808077473408498
1.0,1.0,-0.0008151684441928535,0.13959803045689895,0.09758596491534641
2.0,1.0,-0.0035233662422109796,0.12795800304031707,0.33437597840506933
3.0,1.0,-0.012294023431792875,0.10953903262770903,0.9163509664253613
4.0,1.0,-0.034647471315951056,0.08880197015087204,1.9979380498122903
5.0,1.0,-0.07888041258425818,0.07021390728227175,3.438454801847209
