x,y,z,water_ice,slope_deg
0.0,0.0,-0.0006629527112890168,0.047271998192796184,0.08187717759734839
1.0,0.0,-0.0020910279265087713,0.06792873838434568,0.13528412973517623
2.0,0.0,-0.0051665281111181495,0.09377662381061394,0.27334489919628
3.0,0.0,-0.010249854887367816,0.12437469446205322,0.4613159570529909
4.0,0.0,-0.01651842918073632,0.15847963502767795,0.6556257978340185
5.0,0.0,-0.021745130142363317,0.1940129404883317,0.7911052706158364
6.0,0.0,-0.023428875629739786,0.22820342184267398,0.8166201797808363
7.0,0.0,-0.020642359265043916,0.25791520768147885,0.7256001281396474
8.0,0.0,-0.0148097417216999,0.2801187725510874,0.5573585695994534
9.0,0.0,-0.008549888027277503,0.29241331367290263,0.3736728300381156
10.0,0.0,-0.003742220849917126,0.29348275408696356,0.23712487267033144
11.0,0.0,-0.0004038270128153966,0.28337894596458424,0.21083051831940552
12.0,0.0,0.003525257832902324,0.2635753719973128,0.3770290611728473
13.0,0.0,0.012374700777454964,0.23680743723333367,0.8614186366112604
14.0,0.0,0.03254704459987859,0.20678214555959867,1.7292992806822476
15.0,0.0,0.06953057715069755,0.17786649156275394,2.794981522407456
16.0,0.0,0.12103916975338455,0.15482591311693186,3.5735773198991376
17.0,0.0,0.1716528258130466,0.14258546055038845,3.6663201402732555
18.0,0.0,0.19829031437966882,0.1458741027942988,3.415328157241179
19.0,0.0,0.18658423978805824,0.1685733673667108,3.5646020254867867
20.0,0.0,0.14303341810781003,0.21271033865900119,3.706868478224091
21.0,0.0,0.08942639437102863,0.2773196417310212,3.1732348948811544
22.0,0.0,0.04597918754066655,0.35771436656517286,2.116964609367203
23.0,0.0,0.020753203464563295,0.4457983987963536,1.0240015548903298
24.0,0.0,0.012164905647777847,0.5317116425551871,0.16545591301039267
25.0,0.0,0.017290830783459537,0.6063800058596164,0.7327295820366211
26.0,0.0,0.03754920130393262,0.6638492634822803,1.7888110498753007
27.0,0.0,0.07953455094631004,0.7021632079871807,3.29075394715051
28.0,0.0,0.1520484036925545,0.7222663216505567,5.19591197068869
29.0,0.0,0.2602642342298889,0.7256306073690366,7.096972343863002
30.0,0.0,0.3986101169306381,0.7122017956462052,8.274804058758644
31.0,0.0,0.5462091670174571,0.6801092918786538,7.989377436076946
32.0,0.0,0.6696451415720955,0.6273903350776407,5.95212258293846
33.0,0.0,0.7345230204089228,0.554562631996929,3.1698644339954143
34.0,0.0,0.7208435960385627,0.4662743483791586,4.0055332682335685
35.0,0.0,0.632924084437406,0.3708883617033232,6.817791523243929
36.0,0.0,0.49720690525696853,0.2782072023403112,8.282833807162714
37.0,0.0,0.34946021726804544,0.19662347771171643,8.007862113289475
38.0,0.0,0.21975303530809004,0.13111649048315763,6.495792488675703
39.0,0.0,0.12364223297594908,0.08280283562097071,4.526948692235494
40.0,0.0,0.06227229530316393,0.049822670295270384,2.742873086407835
41.0,0.0,0.028203883476132226,0.028805164010947498,1.44705713153564
42.0,0.0,0.011952227835970431,0.01617916042358988,0.6451567757660659
43.0,0.0,0.006069078145149152,0.008956017348558661,0.29122694120134063
44.0,0.0,0.0062166388735072,0.004984133255611879,0.567619280980911
45.0,0.0,0.010117544988351176,0.002869886991311418,1.1284426638852552
46.0,0.0,0.0157473167002685,0.001773440212336491,1.7818388018506255
47.0,0.0,0.020370030749911047,0.001210788340542591,2.2901041506791273
48.0,0.0,0.021410095507367836,0.0009110203553015229,2.4035253341364187
49.0,0.0,0.01822069617992038,0.0007281452225613161,2.053260856549328
0.0,1.0,-0.00071510839579078,0.0550523170730753,0.12420656568221351
1.0,1.0,-0.0028013227080350613,0.07910442164030386,0.20192462201851832
2.0,1.0,-0.007640181875292767,0.10920028455299309,0.3769875542365445
3.0,1.0,-0.01596061273379977,0.14482772438932195,0.5464334468103289
4.0,1.0,-0.02641360094050125,0.18454208980238482,0.6001568479008804
5.0,1.0,-0.03511411405323751,0.22592886169613863,0.4858465188104232
6.0,1.0,-0.0376718828639253,0.2657703690566505,0.3783581595446364
7.0,1.0,-0.03255136832265926,0.30042822585217327,0.5012835222694869
8.0,1.0,-0.022430632242580933,0.3263917629658589,0.5917518267389426
9.0,1.0,-0.012001388202196492,0.34088539498471115,0.5214744851602673
10.0,1.0,-0.0044761887437499,0.3423975416344009,0.3765759969098798
11.0,1.0,0.0001759616504729887,0.33100695000859753,0.303691144201491
12.0,1.0,0.005100123306363818,0.30844034592143355,0.4758230496585516
13.0,1.0,0.016312591069675555,0.27788044543124796,1.0767590048574078
14.0,1.0,0.04228388390629512,0.24362156899693752,2.141096089695364
15.0,1.0,0.09016340600272081,0.21070177024149234,3.3561139764417813
16.0,1.0,0.15699713794856388,0.1845970902333753,3.9871249798273745
17.0,1.0,0.22277920304390975,0.17094934673742904,3.377374649820058
18.0,1.0,0.2575009272866497,0.17516759218056277,2.1518745726378596
19.0,1.0,0.24241671634773093,0.2016941241377751,2.8477887436793505
20.0,1.0,0.18589955509637254,0.25285782624722936,3.9194819143591144
21.0,1.0,0.11623540317496665,0.3275648096484038,3.737024859188991
22.0,1.0,0.059668471714559745,0.4204470708011369,2.614504616376867
