x,y,z,water_ice,slope_deg
0.0,0.0,0.0006863420145534373,2.1114787090212015e-05,0.10903150683535706
1.0,0.0,0.0008872705511337485,6.507430804609016e-05,0.14032260760903925
2.0,0.0,0.0009200705957503678,0.00018412842526642031,0.14538617909215237
3.0,0.0,0.0007653072636903843,0.00047606150798830106,0.12146389833580866
4.0,0.0,0.0005106226755112228,0.0011217438664353583,0.0818858197599409
5.0,0.0,0.0002732836617129711,0.002405361562832053,0.044617026633760964
6.0,0.0,0.00011732022448254595,0.004690016660460116,0.01969760104847103
7.0,0.0,4.039438904277835e-05,0.008311802390711255,0.007069634313057404
8.0,0.0,1.1129179657266858e-05,0.013387274785717896,0.002070549646317692
9.0,0.0,2.3412902778243864e-06,0.019602372284107637,0.0004970550468201863
10.0,0.0,-7.560290420346541e-08,0.026134261443549425,0.00012081242978641602
11.0,0.0,-1.7777985441087152e-06,0.031891509836317215,0.0002233367178409834
12.0,0.0,-5.9866549967428475e-06,0.036184195418550134,0.0006826601450501698
13.0,0.0,-1.780021992885643e-05,0.039681918588119376,0.0019349467349568327
14.0,0.0,-4.8519139870506705e-05,0.04499502103395657,0.005148612820135409
15.0,0.0,-0.0001279094034228118,0.05567751183333,0.01453769844200802
16.0,0.0,-0.00041362884725509137,0.07303907322331188,0.06216134393697404
17.0,0.0,-0.0021342972297856803,0.09278875254724094,0.35689806744148006
18.0,0.0,-0.012703432725376745,0.10581929077419194,1.6744514068321346
19.0,0.0,-0.06027273591728561,0.10458689208126236,5.452008231079109
20.0,0.0,-0.2024300082091103,0.08966464595743787,11.65147404797291
21.0,0.0,-0.46796818054780553,0.06944772710892322,15.492663829790274
22.0,0.0,-0.739521939647347,0.0534614350704911,11.117937576399084
23.0,0.0,-0.7975955463067627,0.04645408906205327,7.8992467134853985
24.0,0.0,-0.5874487974062456,0.04788884601963206,14.869383384815109
25.0,0.0,-0.296623281297238,0.05487798417360904,13.84018038705272
26.0,0.0,-0.1042824083596677,0.064672061278119,7.764709617775162
27.0,0.0,-0.027256080317549617,0.07534896801545166,2.8424622356346476
28.0,0.0,-0.006802198923381511,0.08552962217702137,0.7680047305821416
29.0,0.0,-0.0025270616544938508,0.09409984614431058,0.24127119031341704
30.0,0.0,-0.0013387121285120358,0.10036504780697969,0.12224832849880213
31.0,0.0,-0.0007334325118315024,0.10491358225091775,0.06776991286663411
32.0,0.0,-0.00037279888591788964,0.11147660019661602,0.03535260618176415
33.0,0.0,-0.0001729939061777636,0.1288203030304478,0.016951267732589807
34.0,0.0,-7.317196557552596e-05,0.16841445035865457,0.007445223384518689
35.0,0.0,-2.8207149372317452e-05,0.23314282483543974,0.0029943611071870514
36.0,0.0,-9.900325094285684e-06,0.3032743203405045,0.0011045575263104943
37.0,0.0,-3.0361492755415863e-06,0.3401166449853272,0.00039523533156902584
38.0,0.0,5.318534278108532e-07,0.31563499044840404,0.0004321859918963634
39.0,0.0,1.2029142537597422e-05,0.239651925778172,0.0024743229975216006
40.0,0.0,8.190670623820756e-05,0.15124761872622777,0.01335401367203342
41.0,0.0,0.000434048145528196,0.08536800545341736,0.058235092886872585
42.0,0.0,0.001822985803136937,0.0531043081691906,0.2049992219614372
43.0,0.0,0.006072036674605284,0.04806872755786674,0.585383469095346
44.0,0.0,0.016039935144240094,0.060601956612007,1.362068140586959
45.0,0.0,0.03360380741245777,0.08421913144557708,2.5895619443697413
