x,y,z,water_ice,slope_deg
0.0,0.0,-0.05769084429855056,0.0583944883982809,2.995242008201232
1.0,0.0,-0.0659955896632935,0.09132719739264866,3.4283167460548105
2.0,0.0,-0.06859492342283081,0.1353714808904283,3.574533053453734
3.0,0.0,-0.06472944490321515,0.19020278615835529,3.40602191398634
4.0,0.0,-0.05543326855135529,0.25334696275349344,2.9616892417882155
5.0,0.0,-0.04308846647952736,0.31992757969998414,2.350977121296777
6.0,0.0,-0.0304191075058953,0.38303267006895725,1.706718559020309
7.0,0.0,-0.019520667412074245,0.43477593726203345,1.1356536886680377
8.0,0.0,-0.011395436371108262,0.46787412136608464,0.693675283320398
9.0,0.0,-0.006054062113337353,0.47732103013863747,0.38903926212949674
10.0,0.0,-0.0029274251343971336,0.4616311402156381,0.20015530551971727
11.0,0.0,-0.0012882140714408595,0.4232266649686949,0.09432563981842476
12.0,0.0,-0.0005157668527979157,0.3678280475374225,0.04065399623095205
13.0,0.0,-0.0001878400384650922,0.303058562650869,0.016003263827127433
14.0,0.0,-6.221932643308181e-05,0.2367326694943491,0.00574781277406959
15.0,0.0,-1.8742406759376653e-05,0.17535679333870163,0.001882186314619087
16.0,0.0,-5.1341486793797755e-06,0.12322498585903341,0.000561635511208293
17.0,0.0,-1.278927238290099e-06,0.08223046870154022,0.000152652750698808
18.0,0.0,-2.8970379675099186e-07,0.05226380474563256,3.778149091029307e-05
19.0,0.0,-5.967498783745792e-08,0.031923525645716794,8.512787285755987e-06
20.0,0.0,-1.1177892018953392e-08,0.019250781868754025,1.7458089570734444e-06
21.0,0.0,-1.9039511122643466e-09,0.012281665513427556,3.258248966987972e-07
22.0,0.0,-2.9487364027309985e-10,0.009332269905458684,5.533595943441933e-08
23.0,0.0,-4.1335194222313224e-11,0.009045171856763652,8.574178899237649e-09
24.0,0.0,-4.14575300683757e-12,0.010303302286402838,1.3499757562555408e-09
25.0,0.0,5.65288943045296e-12,0.012140306245996843,1.3030001016166999e-09
26.0,0.0,3.073219447297631e-11,0.013737566497407983,5.717788124541339e-09
27.0,0.0,1.390031887131151e-10,0.014514016069478669,2.4778939379288784e-08
28.0,0.0,5.767872195369112e-10,0.014235701146794353,9.921809142482097e-08
29.0,0.0,2.200060333199755e-09,0.01305436400540564,3.664873953972377e-07
30.0,0.0,7.714364798355763e-09,0.011442056511944652,1.248586836816268e-06
31.0,0.0,2.48663913016281e-08,0.010072999798378592,3.922846413071391e-06
32.0,0.0,7.368386080176041e-08,0.009742054908022818,1.1363883206572754e-05
33.0,0.0,2.00714617456212e-07,0.011368904227357668,3.0346415023199842e-05
34.0,0.0,5.026117638826745e-07,0.016050372015057792,7.468810065642791e-05
35.0,0.0,1.1569998832412231e-06,0.02505362800232675,0.00016938168228153915
36.0,0.0,2.4483922696993887e-06,0.03963659002023384,0.0003538852705506686
37.0,0.0,4.762946494229094e-06,0.060646957560236726,0.0006810114834741417
38.0,0.0,8.517603599122212e-06,0.08796555667528491,0.0012068796632480243
39.0,0.0,1.4002518818351086e-05,0.11998177009122964,0.0019693412819093087
40.0,0.0,2.116127953132118e-05,0.15336548552202042,0.002958452313949555
41.0,0.0,2.9398468172196274e-05,0.18337693162739416,0.0040911335181965
42.0,0.0,3.754520657170003e-05,0.20480062718718361,0.005207356856587145
43.0,0.0,4.407895735275007e-05,0.2133239734168348,0.006100355463766653
44.0,0.0,4.757240929818549e-05,0.20690541659559827,0.006577139259272132
45.0,0.0,4.7198261163449846e-05,0.18655519856915553,0.006526096748974041
46.0,0.0,4.304709710139095e-05,0.1561195484423293,0.0059594411971664735
47.0,0.0,3.609181806812906e-05,0.12109414881676277,0.005008464738571788
48.0,0.0,2.7817664677489943e-05,0.08696567731467669,0.0038741170739998443
49.0,0.0,1.9709680965231998e-05,0.057790071159318966,0.0027640355166071535
0.0,1.0,-0.10935210096361517,0.06020404486827653,3.9152885528513934
1.0,1.0,-0.125653909397564,0.09378311802738111,4.467501041317988
2.0,1.0,-0.1310601537370435,0.1384646616060952,4.660079294062311
3.0,1.0,-0.12388092054131143,0.19382628940990485,4.483496972042638
4.0,1.0,-0.10602642042010221,0.2573077893740361,3.9668847417053854
5.0,1.0,-0.08219234687342382,0.32398599267431166,3.2228412522571084
6.0,1.0,-0.057786631372220086,0.3869554816043074,2.4038989746075186
7.0,1.0,-0.03691307447008667,0.4383839580823446,1.646678326688689
8.0,1.0,-0.021457961626222113,0.471068098737024,1.0357337033551604
9.0,1.0,-0.011362445238771593,0.4800817321365078,0.597585196264496
10.0,1.0,-0.005481911392379056,0.4640003363888383,0.31573824744244516
11.0,1.0,-0.002409044820958799,0.42528059297295395,0.15246619661673327
12.0,1.0,-0.0009638182642695837,0.36965287444887107,0.06716495467764892
13.0,1.0,-0.00035089690613715837,0.30473226608214754,0.026953104638977477
14.0,1.0,-0.00011621238739928833,0.23831423354042225,0.009843397931299055
15.0,1.0,-3.500481759320692e-05,0.1768834875982235,0.003269614333200023
16.0,1.0,-9.588758455154639e-06,0.12472050977776626,0.0009874848706210367
17.0,1.0,-2.3885651211385347e-06,0.08372829977516405,0.0002711369419927577
18.0,1.0,-5.410589212991524e-07,0.05384882291517683,6.767890532268329e-05
19.0,1.0,-1.1145053609328003e-07,0.03378890178565962,1.535767961140586e-05
20.0,1.0,-2.0876072321907507e-08,0.021754771750765033,3.1682164262933776e-06
21.0,1.0,-3.5558381008919325e-09,0.01597228832110987,5.942029508873077e-07
22.0,1.0,-5.506564830733456e-10,0.01489695333857289,1.0133661194549659e-07
23.0,1.0,-7.688436825263642e-11,0.0171551007774863,1.5808488019673864e-08
24.0,1.0,-5.927692040557742e-12,0.021370464523266065,2.7826866633930544e-09
25.0,1.0,2.0249617571929755e-11,0.026074128488204538,3.6063131895910048e-09
26.0,1.0,1.0498387797623217e-10,0.029830107891869465,1.5573986600831538e-08
27.0,1.0,4.743981871179371e-10,0.03154888074520048,6.591037400727488e-08
28.0,1.0,1.968453380090513e-09,0.030806364741896117,2.575498213950074e-07
29.0,1.0,7.50833966144123e-09,0.02796014396445197,9.280483385956319e-07
30.0,1.0,2.632749192808374e-08,0.02399171528917352,3.0843160158391606e-06
31.0,1.0,8.486372284252503e-08,0.020196676545455216,9.456004431076656e-06
32.0,1.0,2.514673989150122e-07,0.017935464945192152,2.6747606129395566e-05
33.0,1.0,6.849964459886367e-07,0.018577700470575376,6.981392788841269e-05
34.0,1.0,1.715307416744622e-06,0.02359727959669724,0.0001681560810721396
35.0,1.0,3.948595364273197e-06,0.034637879965971265,0.0003737760985220191
36.0,1.0,8.355843856244906e-06,0.05335335869807011,0.000766719558729586
37.0,1.0,1.6254926832583806e-05,0.08092992297454418,0.0014513422699935084
38.0,1.0,2.9068775695976673e-05,0.11736087584967916,0.002535019616009517
39.0,1.0,4.778762875878469e-05,0.1607086809437983,0.004085378824226529
40.0,1.0,7.22189617041148e-05,0.20669922837182614,0.006074070733116075
