x,y,z,water_ice,slope_deg
0.0,0.0,0.10838162264568225,0.0003571060781997545,4.017478909468052
1.0,0.0,0.13201337536835725,0.0005122520088331747,4.7328011227669275
2.0,0.0,0.14657214903420113,0.0009303534189543034,5.132258502133137
3.0,0.0,0.14833929447241465,0.002114581452735566,5.179838441601315
4.0,0.0,0.13684602793811776,0.005083865752788446,4.866906913774095
5.0,0.0,0.11507458485328888,0.011401310155035222,4.250103209591099
6.0,0.0,0.08820594779461294,0.022655387971140684,3.439037082872692
7.0,0.0,0.06162934596079485,0.0392083444320148,2.5692815226021377
8.0,0.0,0.03925079720743593,0.05877134753946001,1.7662480945607728
9.0,0.0,0.02278665883078926,0.076161655360679,1.1141317581390453
10.0,0.0,0.012058245563267745,0.08527389751650963,0.6434800562743639
11.0,0.0,0.005816467135127598,0.08247182735027624,0.3397595106353638
12.0,0.0,0.0025574570620079105,0.06889175101394152,0.16382269228523014
13.0,0.0,0.0010250482731042887,0.04970338055371304,0.07208300476595679
14.0,0.0,0.00037457632456163446,0.030971016871603484,0.028933698058124457
15.0,0.0,0.0001249098277497868,0.0166676008405144,0.01059953304193257
16.0,0.0,3.8197126518259445e-05,0.00774707129719404,0.0035566990921949994
17.0,0.0,1.097607028382275e-05,0.0031099130714563805,0.0011166299981059653
18.0,0.0,3.2915355896484304e-06,0.0010782137940843863,0.00037996284058708677
19.0,0.0,1.3525592541013458e-06,0.0003228548392411495,0.00022592859979380265
20.0,0.0,8.847208019488521e-07,8.349402889737787e-05,0.00020239104249058422
21.0,0.0,7.066713235734947e-07,1.8648727018092163e-05,0.0001786638289685136
22.0,0.0,5.490802508820151e-07,3.5973989087005957e-06,0.00014221767551627154
23.0,0.0,3.8627202515441825e-07,5.993405027123202e-07,0.00010074434583181275
24.0,0.0,2.4197778679504235e-07,8.623911246514451e-08,6.348313195292313e-05
0.0,1.0,0.17451986563446165,0.0009961535152190686,4.750962704170224
1.0,1.0,0.21257253738076942,0.001321427785879156,5.432806819906624
2.0,1.0,0.23601558207732234,0.002106497481404677,5.755065611932887
3.0,1.0,0.23886110124303667,0.004286843606417591,5.7917398865660825
4.0,1.0,0.22035424295660913,0.00976620753187989,5.543802922497407
5.0,1.0,0.18529710662284102,0.021467065613979715,5.010957126492606
6.0,1.0,0.14203229095381745,0.04236023370535142,4.228911344139887
7.0,1.0,0.09923772070433838,0.07313010424139117,3.2970893671315964
8.0,1.0,0.06320300231626798,0.10951913765519199,2.35687547309166
9.0,1.0,0.036691875380131925,0.1418758543056999,1.5377112277036766
10.0,1.0,0.019416618308681525,0.15882763072090006,0.913524418170762
11.0,1.0,0.009365911490508028,0.1535991359973833,0.49364583338406326
12.0,1.0,0.0041181956577611145,0.12830341174837417,0.24255405331442376
13.0,1.0,0.0016507793583439333,0.09256591148284561,0.10836870046089203
14.0,1.0,0.0006035979766848594,0.05767899495297417,0.04403572914907844
15.0,1.0,0.00020195564108132954,0.031040861089585543,0.016286523223448042
16.0,1.0,6.28592052633117e-05,0.014427708685720212,0.005503991889181711
17.0,1.0,1.9648785210553258e-05,0.005791720141097184,0.0017610835696813727
18.0,1.0,7.85499501829612e-06,0.002008000925832953,0.0007233047157832146
19.0,1.0,5.107638566858288e-06,0.0006012653087267863,0.0005917807184952336
20.0,1.0,4.402317536644263e-06,0.00015549418636555626,0.0005750608175828478
21.0,1.0,3.820424212931035e-06,3.473024664854082e-05,0.0005149691997460692
22.0,1.0,3.0260718860599754e-06,6.6995748732184456e-06,0.0004122182049157544
23.0,1.0,2.137875042922568e-06,1.1161749525174755e-06,0.0002936411947234638
24.0,1.0,1.340531511544643e-06,1.6060643743421098e-07,0.00018733194718973054
0.0,2.0,0.2561564669456801,0.0025810754175209978,5.764845825350554
1.0,2.0,0.3120093517559232,0.0032110369000719705,6.386956571289323
2.0,2.0,0.3464185434092829,0.004492079571521393,6.580435789525901
3.0,2.0,0.3505951346161892,0.00792433127565571,6.59846668052005
4.0,2.0,0.3234311701309779,0.01658815460857658,6.460023336080308
5.0,2.0,0.27197506714451203,0.03521805192795185,6.061722677777036
6.0,2.0,0.20847191089057235,0.06862940821436313,5.320696012468768
7.0,2.0,0.14565897124692112,0.11795178526503654,4.292474063618824
8.0,2.0,0.09276799771380674,0.17635197014120535,3.1530691257240653
9.0,2.0,0.053855553335254054,0.22830766455480633,2.1005314861106608
10.0,2.0,0.02849934437157148,0.25551970184104955,1.2677251957087232
11.0,2.0,0.01374724362199133,0.24708030870275305,0.6932765224915469
12.0,2.0,0.00604503100662972,0.20637891197602223,0.3437566083112902
13.0,2.0,0.0024240019231726996,0.14889069160251847,0.15465479022948456
14.0,2.0,0.0008880942803496098,0.0927745356716614,0.0631701417459937
15.0,2.0,0.0003004139668038063,0.049927754467132955,0.023450717377234205
16.0,2.0,9.883079452174291e-05,0.023206202274228923,0.008009421964143091
17.0,2.0,3.8426341889110766e-05,0.009315654576370966,0.002996056375362738
18.0,2.0,2.393182350723885e-05,0.003229752041274667,0.002271291139799131
19.0,2.0,2.1719014125483457e-05,0.0009670993570773611,0.0024399047725651964
20.0,2.0,2.0916816085434135e-05,0.0002501030033100157,0.0024581416328604447
21.0,2.0,1.8629726718329344e-05,5.586148871606593e-05,0.0022158545336925625
22.0,2.0,1.4839499608442295e-05,1.077585729440007e-05,0.0017784880824152263
23.0,2.0,1.049674609968875e-05,1.7952992878025233e-06,0.001269942025562213
24.0,2.0,6.583668769586929e-06,2.583256831275656e-07,0.0008141417741012958
0.0,3.0,0.34271807731481385,0.006211265439715708,6.284915561082588
1.0,3.0,0.417445034330271,0.007370616736214378,6.592581388305772
2.0,3.0,0.46348194351359223,0.009196996854288476,6.414043714028989
3.0,3.0,0.4690699082680875,0.013762742146520292,6.3788605964012195
4.0,3.0,0.43272656786276503,0.025396516029874153,6.554342472154419
5.0,3.0,0.36388217420376623,0.050766269842405946,6.576896959981263
6.0,3.0,0.2789197303609759,0.0966603785958432,6.114488721974721
7.0,3.0,0.1948807469878742,0.16472471178924186,5.145115038651124
8.0,3.0,0.12411661806771336,0.24550611034336783,3.8926548918982724
9.0,3.0,0.07205474602827734,0.3174454875771327,2.647232206429305
10.0,3.0,0.03813020997980549,0.3551035904579724,1.6210635015367867
11.0,3.0,0.018393475205940684,0.34330085196155274,0.8957885965737443
12.0,3.0,0.008089658350129859,0.28672093236829016,0.44753306926150527
13.0,3.0,0.0032475353939482665,0.20684318427684587,0.2023993127027781
14.0,3.0,0.00119743376482729,0.12888197526456935,0.0828765721562701
15.0,3.0,0.00041908174163250364,0.06935854944953677,0.030741167550839714
16.0,3.0,0.00016047241689472547,0.03223732840467319,0.011035147091629532
17.0,3.0,9.263891537075514e-05,0.012940963796152566,0.006975796428062323
18.0,3.0,8.535765330317786e-05,0.004486641842644051,0.008118648257127726
19.0,3.0,9.022299908969949e-05,0.0013434536709815168,0.009206927744302687
20.0,3.0,9.015201700990665e-05,0.00034743225270029803,0.009339597811454983
21.0,3.0,8.092921840252313e-05,7.76003211980477e-05,0.008438323980856165
22.0,3.0,6.457197688241387e-05,1.4969343420827051e-05,0.006787179405435743
23.0,3.0,4.569165308288992e-05,2.493950264865246e-06,0.004860044438743271
24.0,3.0,2.8660591837187158e-05,3.588546936185724e-07,0.003135246385868266
0.0,4.0,0.4179650177954594,0.013869801442132509,6.257058165434297
1.0,4.0,0.5090989730387403,0.015948849862562668,5.970031329778471
2.0,4.0,0.5652437136878028,0.018247626692429502,5.043052441739363
3.0,4.0,0.5720585680721215,0.023225959193674053,4.887797849416283
4.0,4.0,0.5277357094381738,0.03619969487088394,5.721479816463938
5.0,4.0,0.4437758895222596,0.06539155263962416,6.501024475405744
6.0,4.0,0.3401591537806913,0.11918743575051277,6.52478577828357
7.0,4.0,0.23766864268320342,0.19974829791942764,5.742307286230579
8.0,4.0,0.15136764343635578,0.2958271907217309,4.4647477317386395
9.0,4.0,0.08787529543630629,0.381566657129489,3.089609272441987
10.0,4.0,0.04650293507405928,0.42639906508288616,1.9138992758871425
11.0,4.0,0.02243459191551171,0.4120466106718456,1.065921182522778
12.0,4.0,0.009872911191208375,0.34406832032170587,0.5352756914539438
13.0,4.0,0.003977337999771775,0.24819056792760327,0.24256877011682884
14.0,4.0,0.0014955089167649556,0.1546377404887697,0.09885342517649033
15.0,4.0,0.0005764372403227748,0.08321705800515745,0.03642815551122608
16.0,4.0,0.00030331450014665917,0.03867811923596917,0.017784048470450266
17.0,4.0,0.0002700523820713564,0.015526352695059736,0.02113417562943984
18.0,4.0,0.00030731581325535635,0.0053829725108589695,0.027071706311886448
19.0,4.0,0.00034306566014781877,0.0016118410267225115,0.03089356288451116
20.0,4.0,0.0003467977867535778,0.0004168395288516054,0.03137553652892138
21.0,4.0,0.00031206996933622776,9.31026126132759e-05,0.028389165032266378
22.0,4.0,0.0002491215951216153,1.7959776768681947e-05,0.022890050473277697
23.0,4.0,0.00017629983807793427,2.9921683263883396e-06,0.016450037163842714
24.0,4.0,0.00011058870908760114,4.305436089922044e-07,0.01069839107758018
0.0,5.0,0.4646373199548785,0.028712925817165846,5.977163346299783
1.0,5.0,0.5659478003092304,0.03238705866955434,5.027076194095969
