x,y,z,water_ice,slope_deg
0.0,0.0,2.183078000170168e-05,7.686233712282167e-06,0.005574184352054965
1.0,0.0,5.7043498593110994e-05,3.331837403086898e-05,0.013880458256041879
2.0,0.0,0.0001224697853626793,0.00012807486058765305,0.02950449700173073
3.0,0.0,0.00021604173479790697,0.0004346941889472744,0.05171243366409137
4.0,0.0,0.00031313418595886415,0.0012976040641620782,0.07466872623698352
5.0,0.0,0.00037266560505849864,0.0033953831522044054,0.08876788419532745
6.0,0.0,0.00034321607250596665,0.007767020398872756,0.09063915997300392
7.0,0.0,-0.0005281743128444983,0.015500571031030804,0.40283226310119397
8.0,0.0,-0.01349822383635403,0.026948632991257992,2.856415073502202
9.0,0.0,-0.10029193154213789,0.04077846269099284,8.821971780772387
10.0,0.0,-0.32384258306318564,0.05368747333425775,10.198583687082365
11.0,0.0,-0.45970410573567283,0.061511922109037456,1.2492436053405243
12.0,0.0,-0.2870825034995985,0.06139359997874051,10.788583668484375
13.0,0.0,-0.07887685948362064,0.05350426849448549,7.901513161478798
14.0,0.0,-0.009534745077727808,0.04093532360379859,2.244024075371159
15.0,0.0,-0.0005070726294654908,0.02785633868748466,0.272809514195257
16.0,0.0,-1.1860354668938581e-05,0.017409578628142776,0.014523091971632991
17.0,0.0,-1.2149252722650563e-07,0.010714851467674924,0.00033976023321611313
18.0,0.0,-4.910515116991475e-10,0.007200885966520151,3.480643889468072e-06
19.0,0.0,3.6392344993469076e-12,0.005569274961195393,1.4121367050924424e-08
20.0,0.0,2.956041195823747e-13,0.004641597737392801,1.255462148544267e-10
21.0,0.0,1.523957989035606e-14,0.0037591109822877585,9.195711348359178e-12
22.0,0.0,6.434642567733735e-16,0.002771102081082643,4.620646121857852e-13
23.0,0.0,2.2322931098312208e-17,0.0018059044453529831,1.9166869813377188e-14
24.0,0.0,6.363028515445052e-19,0.0010284313578964503,1.2517487419957766e-15
0.0,1.0,0.00011252253359185483,1.58725271290326e-05,0.01666809009718137
1.0,1.0,0.0002940196816668961,6.851794787464017e-05,0.03714014798151899
2.0,1.0,0.0006312468238260987,0.00026239344400275967,0.07675597320446596
3.0,1.0,0.0011135453530854518,0.0008877005709412211,0.13194955558139737
4.0,1.0,0.0016139949839189553,0.0026427998237493395,0.18827563733301025
5.0,1.0,0.0019218856814586316,0.006900827308860621,0.2226328296389741
6.0,1.0,0.001859691409331162,0.015761804413015515,0.2208370833042498
7.0,1.0,0.000711462891385604,0.03142573259261093,0.44859077924946283
