x,y,z,water_ice,slope_deg
0.0,0.0,0.00695376034449045,1.6206287719384177e-08,0.7453123178495769
1.0,0.0,0.019958452255168783,4.979425124481007e-08,1.106852910848375
2.0,0.0,0.045548455297495856,1.423946113372941e-07,1.7997525971530415
3.0,0.0,0.08265310937627372,3.791114830651061e-07,2.12254939572
4.0,0.0,0.11925590615977717,9.402680020918599e-07,1.5847480836532106
5.0,0.0,0.13681079901169388,2.174844357370339e-06,0.40554698271278716
6.0,0.0,0.12476984765192672,4.701601209557708e-06,1.373513518071368
7.0,0.0,0.09038439976843099,9.540882871861702e-06,2.106264862883296
8.0,0.0,0.05177906690428934,1.8326019977330825e-05,1.9428224837635917
9.0,0.0,0.02284447889029851,3.380996143362148e-05,1.3128408840587065
10.0,0.0,0.006329200692478592,6.124473197736873e-05,0.754999702531332
11.0,0.0,-0.001999464283458068,0.00011165196961232792,0.5769855790592366
12.0,0.0,-0.00680400357576745,0.0002078663880720894,0.7427024411746724
13.0,0.0,-0.010304910507693308,0.00039221951534138753,1.0036987993023347
14.0,0.0,-0.01266760765183958,0.0007299979125457518,1.2080991894815591
15.0,0.0,-0.01334877207133852,0.0012977112822167135,1.2681826465313224
16.0,0.0,-0.012136512803199379,0.0021469990498400276,1.1576384181257533
17.0,0.0,-0.009515276664551455,0.0032509034537848026,0.9176160064164129
18.0,0.0,-0.006410205001275458,0.004464132263842034,0.6297135222251374
19.0,0.0,-0.0036724586473396168,0.0055394298437864455,0.3710566875344306
20.0,0.0,-0.0017322286637835383,0.0062148489454498575,0.18333420052970625
21.0,0.0,-0.0005921222205858563,0.006331384928257036,0.07093250070435766
22.0,0.0,-3.1599291884022425e-05,0.0059054545667061595,0.022554888750562094
23.0,0.0,0.00019142185935751006,0.00510688803539636,0.024782729790621936
24.0,0.0,0.00024686964522543724,0.004162733067448946,0.028532319944356007
0.0,1.0,0.0066233869748550415,4.098290466773977e-08,0.7118427376951203
1.0,1.0,0.019010207617484967,1.2589212074635923e-07,1.0649806115947733
2.0,1.0,0.04338430572871593,3.5988939207460046e-07,1.7483797440765398
3.0,1.0,0.07872541947382149,9.577080057180994e-07,2.115629966756205
4.0,1.0,0.11358574176633149,2.3736134985871896e-06,1.757047739977271
5.0,1.0,0.13029154202323154,5.48439460085804e-06,1.103664551419979
6.0,1.0,0.11876648522099965,1.1837454645769573e-05,1.6205281530958664
7.0,1.0,0.08583523308263892,2.3964137071456558e-05,2.143253473770812
8.0,1.0,0.0485746657821474,4.5865276187476307e-05,1.948889625611926
9.0,1.0,0.019880536915210488,8.417999539609084e-05,1.3816766843045394
10.0,1.0,0.0019298675397526545,0.0001514378842457053,0.9446509602855683
11.0,1.0,-0.009634744014038119,0.0002738890845227054,0.9107550103756998
12.0,1.0,-0.019084182344294834,0.0005060993549484378,1.2014190182405853
13.0,1.0,-0.027577500178674916,0.0009495871066282924,1.5809249067475006
14.0,1.0,-0.03370105173694428,0.0017611890467905441,1.869415609230739
15.0,1.0,-0.03548475732431223,0.0031243424559213896,1.9529113969068015
16.0,1.0,-0.03225275357037312,0.0051609009369728625,1.7977101192447313
17.0,1.0,-0.025274080928978853,0.007800175898871095,1.4555782369963772
18.0,1.0,-0.017005856039612095,0.01068298986382569,1.0329021252477282
19.0,1.0,-0.009711578382298122,0.013204027290144575,0.6376032807983075
20.0,1.0,-0.004536970820221365,0.014728102892060661,0.3370488962098781
21.0,1.0,-0.001491913626643097,0.014879563037110348,0.14860970248309135
22.0,1.0,6.878940241608188e-06,0.013718252420405495,0.06113125610972942
23.0,1.0,0.0006009396719300037,0.011680868601677536,0.049489327440643195
24.0,1.0,0.000741756075518935,0.009339055722774756,0.052329809458589935
0.0,2.0,0.005016417979918608,9.641739128001599e-08,0.5472908088841544
1.0,2.0,0.0143977262583582,2.961239486590804e-07,0.8506896912118145
2.0,2.0,0.03285736991240163,8.463138783423588e-07,1.460927638589255
3.0,2.0,0.059621481982395245,2.251281427608618e-06,1.95470338084773
4.0,2.0,0.0860147471686223,5.576446667724537e-06,2.0928496664899923
5.0,2.0,0.09863076361101604,1.287335810908655e-05,2.035719379115106
6.0,2.0,0.08976726070453059,2.7746621626971653e-05,2.1057566423807246
7.0,2.0,0.0643956037108003,5.604198872899334e-05,2.0913936800462873
8.0,2.0,0.035000926935501754,0.00010685075593195323,1.7821751333880416
9.0,2.0,0.010545673538046774,0.00019489580201302915,1.4043010464043764
10.0,2.0,-0.008380166855371267,0.0003473149522546586,1.3033805234303324
