x,y,z,water_ice,slope_deg
0.0,0.0,1.7478626765450963e-16,0.07272106520234169,1.954227942237781e-13
1.0,0.0,3.585510103286226e-15,0.07306331171043966,1.825017482381636e-12
2.0,0.0,6.387526625104111e-14,0.06523565662226871,2.82114193252219e-11
3.0,0.0,9.882487763432872e-13,0.05286579817749133,3.7863667003895685e-10
4.0,0.0,1.327891691275737e-11,0.04069355797082667,4.4119875165817356e-09
5.0,0.0,1.5496594422186715e-10,0.03281775118375872,4.464526344353996e-08
6.0,0.0,1.5712840466231526e-09,0.03238418342891398,3.9435888638077294e-07
7.0,0.0,1.3915146762838565e-08,0.04218128802107375,3.157923178551436e-06
8.0,0.0,1.1157876838762475e-07,0.06470774261663695,2.6302246224068275e-05
9.0,0.0,8.890977651169655e-07,0.10085433457700428,0.0003062052667522036
10.0,0.0,6.93353669632811e-06,0.14774913410751164,0.0037753659145130674
11.0,0.0,4.1786378458061266e-05,0.19751202417469632,0.027073033256520496
12.0,0.0,0.00016575460712917636,0.2386858907883296,0.09707298773788674
13.0,0.0,0.00046853228649958357,0.26052654051735863,0.17166390646189236
14.0,0.0,0.0012081454915849504,0.2580083182258718,0.16685884000458184
15.0,0.0,0.003165676346079789,0.23431748046334655,0.20254101576543682
16.0,0.0,0.0077319077521050515,0.1990583755245477,0.39014655417488353
17.0,0.0,0.016607555441632654,0.16337769027562143,0.6762787207760128
18.0,0.0,0.031015837792697155,0.13517328852603988,0.987303986101716
19.0,0.0,0.05031213218944634,0.11697396227365395,1.1900760045318328
20.0,0.0,0.07088465053510387,0.10684230484123508,1.1451560463645214
21.0,0.0,0.08674039956902344,0.10083064955934846,0.8401155412750233
22.0,0.0,0.09218926730019793,0.09524911321421896,0.6154436079352934
23.0,0.0,0.08509989762759554,0.08785451629809267,0.8899106298720284
24.0,0.0,0.06822875420380363,0.07799888398446525,1.0679012016177085
0.0,1.0,1.9275973922672622e-16,0.1494628004941264,2.1643600622646388e-13
1.0,1.0,3.9702752139654905e-15,0.14962810064053073,2.026431653598267e-12
2.0,1.0,7.092852753152246e-14,0.13267555587099825,3.1383320139654424e-11
3.0,1.0,1.0994543898066546e-12,0.10607541592212015,4.2172024337064845e-10
4.0,1.0,1.4791690242382306e-11,0.07921160719903253,4.919107882809109e-09
5.0,1.0,1.7280711468459605e-10,0.05936396019350539,5.018533535830227e-08
6.0,1.0,1.7665570105237779e-09,0.05077395961390308,4.945459172283196e-07
7.0,1.0,1.743354251544924e-08,0.0559815249537984,7.150740724061312e-06
8.0,1.0,2.5032552233992676e-07,0.07685165230162112,0.0001487178662133069
9.0,1.0,5.003299886175736e-06,0.11369390632276981,0.002381507320186482
10.0,1.0,6.957284809013668e-05,0.16304356648565652,0.02484436279731022
11.0,1.0,0.0005075793290875567,0.21623516836246598,0.15926286382341165
12.0,1.0,0.0018465096958685055,0.26085046132351325,0.5503405336676374
13.0,1.0,0.0034189604733395767,0.28528135873657184,0.9501612769290874
14.0,1.0,0.0037893314191864446,0.284083974841783,0.8020099679670688
15.0,1.0,0.00452821599587633,0.2606307039884319,0.36282944061094446
16.0,1.0,0.008826230603854422,0.22514740934699318,0.41019501069451364
17.0,1.0,0.018555696585213086,0.18944279752863225,0.7402778531857936
18.0,1.0,0.03462011748503654,0.16175108180388095,1.0795670249908154
19.0,1.0,0.05615742001150612,0.14447869685935133,1.2800935648192497
20.0,1.0,0.07912004100684052,0.13523002599486547,1.1765360040875343
21.0,1.0,0.0968179156465335,0.12951499039418432,0.7110804473755925
22.0,1.0,0.10289983489932338,0.1232445439066927,0.22302446696153017
23.0,1.0,0.0949868212296027,0.11403722094088732,0.7918148318628583
24.0,1.0,0.07615558502269598,0.10136986000561202,1.0906805427432404
0.0,2.0,1.6194827618117683e-16,0.26928612715242006,1.9195966433878048e-13
1.0,2.0,3.5093023115091884e-15,0.26934744481830053,1.8563991542540687e-12
2.0,2.0,6.483305021611774e-14,0.2383745181068192,2.936744829619373e-11
3.0,2.0,1.0273097898878595e-12,0.18971701313304262,4.0012327372765386e-10
4.0,2.0,1.4019560215884984e-11,0.13983723007763124,4.722731830369537e-09
5.0,2.0,1.6577637602055978e-10,0.10074499312535441,5.2480788490676985e-08
6.0,2.0,1.8452266814939206e-09,0.07804793620889748,1.048826368104008e-06
7.0,2.0,3.677480680788325e-08,0.07342912905490362,4.467079345891248e-05
8.0,2.0,1.5572741869060392e-06,0.08727946409363578,0.0013557150469700814
9.0,2.0,4.676973226061949e-05,0.11878301185920448,0.021512298725509627
10.0,2.0,0.0007136927127299786,0.16396204966139016,0.18386739920443101
11.0,2.0,0.005309492095100861,0.21416228786152156,0.9458237476188973
12.0,2.0,0.01915496738889384,0.2572881452354519,2.9392891973731308
13.0,2.0,0.03358151230148039,0.2820957086401605,4.9246721718976785
14.0,2.0,0.02918342015723551,0.28328125792152187,4.176443214155343
15.0,2.0,0.014786331373261177,0.2639779218291978,1.7571822839231912
16.0,2.0,0.010605309467377005,0.23381830382103908,0.30433083864463684
17.0,2.0,0.018183902825882916,0.20383449461627817,0.6611782194279568
