x,y,z,water_ice,slope_deg
0.0,0.0,8.357755593391816e-11,1.4266268100891436e-05,6.364753854399618e-08
1.0,0.0,7.773857821139617e-10,3.365937332374655e-05,4.876247862806339e-07
2.0,0.0,5.493364483507332e-09,7.866006714960034e-05,3.369080971404857e-06
3.0,0.0,2.9491382547895015e-08,0.00017985256115265205,1.784527807562419e-05
4.0,0.0,1.202836907356983e-07,0.0003985127728029343,7.220990577964153e-05
5.0,0.0,3.727118950785622e-07,0.0008501292589944157,0.00022272473618312508
6.0,0.0,8.773939935145525e-07,0.0017387461265613712,0.0005229445161878713
7.0,0.0,1.5691734668751992e-06,0.0034009184655880674,0.000933939834599007
8.0,0.0,2.1320734044610396e-06,0.006352011768534652,0.0012681553205834673
9.0,0.0,2.2008390088232383e-06,0.011318671623538896,0.0013089758249430342
10.0,0.0,1.7259556929260737e-06,0.019231809780605704,0.0010270453878626574
11.0,0.0,1.028322823920417e-06,0.031149331006999785,0.0006126707728522721
12.0,0.0,4.6549627456513653e-07,0.04808377157991459,0.0002780572382265087
13.0,0.0,1.6018057980603436e-07,0.07073251720335422,9.629649445476068e-05
14.0,0.0,4.204319500863953e-08,0.09914699945736347,2.5867041891425795e-05
15.0,0.0,8.585557396493485e-09,0.13242226777682414,5.845864703195452e-06
16.0,0.0,1.4927108055766717e-09,0.16852021072390114,1.4333047952008362e-06
17.0,0.0,2.7977468261028714e-10,0.20433630863037128,4.654401886921844e-07
18.0,0.0,6.418562629686908e-11,0.2360680891023482,1.510431871590591e-07
19.0,0.0,1.3964569087657427e-11,0.259850791551063,3.698035227931401e-08
20.0,0.0,2.279665114574582e-12,0.2725228362579124,6.2454976725326824e-09
21.0,0.0,2.571610625215953e-13,0.27231432723705884,7.128263684149471e-10
22.0,0.0,1.9609457958293067e-14,0.25925225592083756,5.478746091907769e-11
23.0,0.0,1.004866780663557e-15,0.23515466137478114,2.8410439762020494e-12
24.0,0.0,3.454675113455718e-17,0.2032155225336224,1.1075508282917829e-13
0.0,1.0,9.511247327270756e-10,2.0967912890068366e-05,5.089478597760115e-07
1.0,1.0,8.846763176751978e-09,4.3645923641394786e-05,2.7954935726473705e-06
2.0,1.0,6.251528616463674e-08,9.27379344465578e-05,1.7959310691751916e-05
3.0,1.0,3.3561621933292766e-07,0.00019863282764890462,9.039223432352209e-05
4.0,1.0,1.3688458812187778e-06,0.00042212998121955405,0.00035375631957632
5.0,1.0,4.2415155316649764e-06,0.000877773726738515,0.0010687651206558503
6.0,1.0,9.984871157300727e-06,0.0017679037719336708,0.002478825238882129
7.0,1.0,1.785742212231285e-05,0.003426232141951274,0.004397085161445362
8.0,1.0,2.4263305683525165e-05,0.0063637811731706686,0.005952081062441446
9.0,1.0,2.5045874557201443e-05,0.011301209186289816,0.006141809089946004
10.0,1.0,1.964168976014335e-05,0.019162141889274103,0.004830662952084407
11.0,1.0,1.1702856690572615e-05,0.030997000433944665,0.0028987605298185833
12.0,1.0,5.299059164732056e-06,0.047812628407074564,0.0013310592159675502
13.0,1.0,1.8274819106595715e-06,0.07030522005624881,0.0004727842629501948
14.0,1.0,4.870998515638059e-07,0.09853235215575071,0.0001365065863894076
