x,y,z,water_ice,slope_deg
0.0,0.0,-0.01438780853047744,0.0011490574687677618,0.6030517166588045
1.0,0.0,-0.020716598521930453,0.002641570208524478,0.7836117541415817
2.0,0.0,-0.027103538787250185,0.005637035173660329,0.96562656151243
3.0,0.0,-0.03221886387883671,0.011165211797422634,1.101228299757681
4.0,0.0,-0.034797088712913114,0.020524435995727168,1.1665669407368098
5.0,0.0,-0.03413605764531103,0.035015342164353445,1.150100217757392
6.0,0.0,-0.030387548731215696,0.05545657171374437,1.0548554202889475
7.0,0.0,-0.02445718803365297,0.0816326288651824,0.8999148249992217
8.0,0.0,-0.017568275038344735,0.1120574977806515,0.7278062484614739
9.0,0.0,-0.010734228247099855,0.14453234276063798,0.6137220807851446
10.0,0.0,-0.004279407212924476,0.17749486767193498,0.6020100688081355
11.0,0.0,0.0024322086114237683,0.21088224508636397,0.5652680409095615
12.0,0.0,0.010333449280847094,0.24439348036128533,0.49000339312309055
13.0,0.0,0.019536937065012038,0.27328260775516844,0.7509168511365362
14.0,0.0,0.02923957735276333,0.2867508768769059,1.0941418990238505
15.0,0.0,0.03795996989450044,0.27448760069331096,1.3509338489018077
16.0,0.0,0.04378129173076068,0.23784963377377197,1.5118796148105116
17.0,0.0,0.045149502371597566,0.19347348852605367,1.565822417270658
18.0,0.0,0.0417320678301214,0.16308115018168237,1.5058347717986906
19.0,0.0,0.034637960410732735,0.1582244519095325,1.341538855556286
20.0,0.0,0.025876323302046207,0.17340271163557716,1.1022078487208846
21.0,0.0,0.017454584214884026,0.19152945966556917,0.8319368678504566
22.0,0.0,0.010677720564576424,0.19553363570727864,0.5760578160659106
23.0,0.0,0.005957806727115539,0.17769569218746062,0.3664043741311158
24.0,0.0,0.003052691260317978,0.14191224287248905,0.23900427368465957
0.0,1.0,-0.022798232693785003,0.0015393475073645147,0.7803983735606387
1.0,1.0,-0.03282652863717233,0.0035167457481767774,0.954647583467284
2.0,1.0,-0.04294696344648288,0.007466975217877888,1.1234829572062224
3.0,1.0,-0.05105245117487273,0.014731862481075003,1.2330162270322516
4.0,1.0,-0.055137761277328466,0.027000828718736308,1.2801134729594852
