x,y,z,water_ice,slope_deg
0.0,0.0,-1.2609965473202485e-08,0.07108281177157817,7.070967738320223e-06
1.0,0.0,-3.53043795529503e-08,0.10492659190516601,1.954963139873875e-05
2.0,0.0,-7.819694190283988e-08,0.14279215571177936,4.319912466746071e-05
3.0,0.0,-1.3702425654523783e-07,0.17879795504845858,7.55930992883388e-05
4.0,0.0,-1.899553978136654e-07,0.2058742740869194,0.00010471987274093868
5.0,0.0,-2.0833024396092017e-07,0.21833333872588168,0.00011482812875360461
6.0,0.0,-1.8075882060922598e-07,0.21430677965153377,9.966019417475621e-05
7.0,0.0,-1.2407752653610865e-07,0.19724928447866613,6.84663566463808e-05
8.0,0.0,-6.738028983200149e-08,0.17646447818266872,3.723865165225478e-05
9.0,0.0,-2.8947868347765784e-08,0.16552904961667045,1.6040510211951757e-05
10.0,0.0,-9.839146531921889e-09,0.17569679492205148,5.475477531797623e-06
11.0,0.0,-2.653703349435178e-09,0.2047806181500156,1.4879366551326962e-06
12.0,0.0,-6.302130200123083e-10,0.23190012031049895,3.645587587539908e-07
13.0,0.0,-3.9741092392097304e-10,0.2301351115200955,2.8843450180727763e-07
14.0,0.0,-3.491362366387124e-10,0.18980738557107724,5.785566102998914e-07
15.0,0.0,5.992004245572649e-09,0.12718180477983737,2.3392684563901376e-06
16.0,0.0,5.328443910462305e-08,0.06859272027235327,2.485398032922656e-05
17.0,0.0,2.584769163816778e-07,0.029669471447876496,0.00012752698296082085
18.0,0.0,8.685730637986039e-07,0.010284623197738603,0.0004384843222414762
19.0,0.0,2.155868169313921e-06,0.002861289531352249,0.0011004456174596193
20.0,0.0,4.055223915878743e-06,0.00064205218861623,0.002082103411355951
21.0,0.0,5.851421486836085e-06,0.00011766124612860777,0.0030144884405774704
22.0,0.0,6.517600718803198e-06,1.8160990480109842e-05,0.0033651013992470817
23.0,0.0,5.623056738963261e-06,2.5393572033302146e-06,0.002908433925539483
24.0,0.0,3.764793061247459e-06,3.722298575381688e-07,0.0019510736437827092
0.0,1.0,-1.3391702813258844e-07,0.09928251651866712,3.473441742293218e-05
1.0,1.0,-3.749302565376904e-07,0.1481209741624776,9.143506632174394e-05
2.0,1.0,-8.304465298478993e-07,0.20319261518506312,0.00020004958992821375
3.0,1.0,-1.455188855031937e-06,0.2550804546888086,0.0003479914315365268
4.0,1.0,-2.0173141956179415e-06,0.29258661481696135,0.0004805987609808846
5.0,1.0,-2.2124538894369046e-06,0.30757405753687794,0.000526558410909725
6.0,1.0,-1.9196471397935994e-06,0.29867414392727265,0.00045758321661836454
7.0,1.0,-1.3176954452222902e-06,0.27231092255064687,0.00031549509700723737
8.0,1.0,-7.155745473102974e-07,0.24223548602320294,0.000172744320691282
9.0,1.0,-3.0742533115710703e-07,0.22714919067896938,7.523069203039857e-05
10.0,1.0,-1.0449560257976639e-07,0.24209812078608692,2.612476490338961e-05
11.0,1.0,-2.8211643303283677e-08,0.2835106027496123,7.278875224482944e-06
12.0,1.0,-6.89215218043702e-09,0.3220299951049119,1.8089375761872672e-06
13.0,1.0,-5.429580561812487e-09,0.3200769907190814,1.593980090807059e-06
14.0,1.0,-9.92816266872379e-09,0.2641918117233131,4.136050189733909e-06
15.0,1.0,3.677804508054163e-08,0.17709447380851073,1.3802200462424396e-05
16.0,1.0,4.68291930434462e-07,0.09553435718677157,0.00010951725595186353
17.0,1.0,2.446594654118036e-06,0.04133026904321496,0.000549395690658795
18.0,1.0,8.462538513171792e-06,0.014329773336555612,0.001877413785974522
19.0,1.0,2.129606374977819e-05,0.003988316522191092,0.004697674197714036
20.0,1.0,4.034777598867153e-05,0.0008958556704961284,0.008875957696881173
21.0,1.0,5.844976262379364e-05,0.00016464932422608823,0.012849654144251267
22.0,1.0,6.524958887431922e-05,2.5651136110484085e-05,0.014363035413448124
23.0,1.0,5.636614084701389e-05,3.7088861224667465e-06,0.012452426339394487
24.0,1.0,3.776671130435333e-05,6.151180982371482e-07,0.008402381149116192
0.0,2.0,-1.125133894805124e-06,0.13120582449668283,0.0002402760137677012
1.0,2.0,-3.150060494181301e-06,0.1995846811193165,0.0006124779075100121
2.0,2.0,-6.9771824508476025e-06,0.27770781194897615,0.0013304433933254037
3.0,2.0,-1.2226094970749422e-05,0.35018875861598003,0.0023041552140165
4.0,2.0,-1.694891687553833e-05,0.3989853997707832,0.0031748199837289574
5.0,2.0,-1.858842670652189e-05,0.4128367009957585,0.00347626464904923
6.0,2.0,-1.6128345260059422e-05,0.3928076132549415,0.0030238091027278177
7.0,2.0,-1.107091341715169e-05,0.35075347073049046,0.002090535365733247
8.0,2.0,-6.012060349164231e-06,0.30537426195056816,0.001150298667850515
