x,y,z,water_ice,slope_deg
0.0,0.0,0.0018604682385336478,0.0007119527522734564,0.35261654630178435
1.0,0.0,0.008014851751712855,0.0012721268129507464,0.7574418777030848
2.0,0.0,0.028301480274863677,0.002235181204854394,2.1161507034409697
3.0,0.0,0.08191499672195872,0.003830676786627894,4.745829700588959
4.0,0.0,0.19433812755578878,0.006366880635594618,8.418978637555208
5.0,0.0,0.3779135931955655,0.01022388179177612,11.532102693656979
6.0,0.0,0.602374710004601,0.015823245825725533,11.562768304077846
7.0,0.0,0.7870108627312368,0.02356784939545371,6.862696426373622
8.0,0.0,0.842819594975705,0.03375187469218389,1.394521794696512
9.0,0.0,0.7398241584767448,0.046451068948045376,8.830055927606743
10.0,0.0,0.5323073777153363,0.06141506956937737,12.02317176656585
11.0,0.0,0.3139329840452037,0.0779927199883612,10.773860094692429
12.0,0.0,0.15175882052280792,0.09512292813927514,7.232390296647765
13.0,0.0,0.06013472202398413,0.111414147206841,3.782494206206316
14.0,0.0,0.019535592007622914,0.12531499551993905,1.5731236635456944
15.0,0.0,0.005209413158486058,0.1353517159817519,0.526675785018544
16.0,0.0,0.0011510719927982512,0.14038388781660635,0.14275938965352492
17.0,0.0,0.0002272548461803182,0.13981767407196005,0.03142127836645899
18.0,0.0,6.23047793552014e-05,0.1337221452404638,0.007253360673436132
19.0,0.0,4.323746411925313e-05,0.12281813376202744,0.006077886176788393
20.0,0.0,4.4360631952205886e-05,0.10834219763112271,0.006718180153624635
21.0,0.0,4.4501410470950835e-05,0.09181850760267475,0.006789418883383068
22.0,0.0,4.093358006340543e-05,0.07479132888264513,0.006254814678933723
23.0,0.0,3.431064231411444e-05,0.05858101400582058,0.005254202667974502
24.0,0.0,2.619389337792296e-05,0.04412525116852676,0.004025151292186952
0.0,1.0,0.0018735567321110707,0.0010101339383519052,0.35519282460362017
1.0,1.0,0.008070901700074339,0.0017323316120851388,0.7637242323992314
2.0,1.0,0.028498974790595877,0.002959158516898881,2.135424863634456
3.0,1.0,0.08248852075182253,0.004979677876697271,4.795646893177419
4.0,1.0,0.19570734479685417,0.008183246056247179,8.528655824673017
5.0,1.0,0.3805907910661503,0.013050868969013623,11.747028555840428
6.0,1.0,0.606655031347768,0.02011669708488794,11.979973204602954
7.0,1.0,0.7926097322463008,0.029891670756718586,7.861657807108833
8.0,1.0,0.8488174719037243,0.04274939207789682,4.285092396772311
9.0,1.0,0.7450895677590388,0.058787103720784516,9.555719737723331
10.0,1.0,0.5360963617879306,0.07768939783645311,12.358527260854716
11.0,1.0,0.3161687951376573,0.09863375493718086,10.948388740479013
12.0,1.0,0.1528425868026016,0.12027902970067024,7.318839485801179
13.0,1.0,0.060570625958615856,0.14086601778559346,3.819840623115513
14.0,1.0,0.01969004544047284,0.15843325925214366,1.5864288065863543
15.0,1.0,0.0052737929851507295,0.17111738083684935,0.5300400705598067
16.0,1.0,0.0012032971905824288,0.1774767287002318,0.14267338994356904
17.0,1.0,0.00029354460981603265,0.1767621466112993,0.030963022780024867
18.0,1.0,0.00014925707345507007,0.16906739865300888,0.01112866596507217
19.0,1.0,0.00014893648403982982,0.15532177851879392,0.012745809511345406
20.0,1.0,0.00016161329280741857,0.13712487232819107,0.01415955118689278
21.0,1.0,0.00016298673504315818,0.11645180181333277,0.01430806733517447
22.0,1.0,0.00014998171217027014,0.09527934058119636,0.013207964714917763
23.0,1.0,0.0001257171553812058,0.07522266937414498,0.011142689978740104
24.0,1.0,9.597556712215668e-05,0.05731741047596235,0.008594636552678057
0.0,2.0,0.001544079559449748,0.0014762041898468692,0.29333765668670514
1.0,2.0,0.00664596712889917,0.0023842984048697826,0.636915393270832
2.0,2.0,0.023460296049614228,0.0038938237463740175,1.7960653542278537
3.0,2.0,0.06793624719091962,0.006353030784990453,4.090829610092877
4.0,2.0,0.16132508617805716,0.010233874870325796,7.452170320324979
5.0,2.0,0.31397238481794065,0.016121695993410918,10.748830603418725
6.0,2.0,0.500684391349281,0.02466810106515449,12.23743118415798
7.0,2.0,0.6542664184495897,0.036497464830046934,11.402553114002016
8.0,2.0,0.70069609471894,0.05206744133430018,10.669871660898384
9.0,2.0,0.6150752339992296,0.0714994540830084,11.80803866366509
10.0,2.0,0.4425524584225508,0.09441288644622799,12.020724102544438
11.0,2.0,0.2610045073135594,0.11981041881240165,9.808785496191843
12.0,2.0,0.12618523798110032,0.14606427567050967,6.319363628188883
13.0,2.0,0.05002884889970763,0.17103859418573522,3.235464057258792
14.0,2.0,0.016307653481591317,0.19235167592993532,1.3280009543021516
15.0,2.0,0.004448125004483936,0.2077409711452008,0.43798545033368874
16.0,2.0,0.0011458503728856042,0.215457094966598,0.11407915192620036
17.0,2.0,0.00046633064605492905,0.2145966090281339,0.02933615093474696
18.0,2.0,0.00042284958837409043,0.20529634974987077,0.0308724206312689
19.0,2.0,0.0004879785420633389,0.1887478796832322,0.03816124755105998
20.0,2.0,0.0005384224777939515,0.16702048655033847,0.04225602487586876
21.0,2.0,0.0005438117278747868,0.14268104737693021,0.042685983427708504
22.0,2.0,0.000500469678658878,0.11821523383878464,0.03943256944045389
23.0,2.0,0.00041949627928991037,0.09539482609485428,0.03331876440021037
24.0,2.0,0.00032024729019192194,0.07495266140326454,0.025763109517767977
0.0,3.0,0.0010188976379090287,0.0022777691454859313,0.19240285942659757
1.0,3.0,0.004328433032210237,0.0034068251394543895,0.4336711395356037
2.0,3.0,0.015206899003845968,0.005211192157861307,1.2707138921171186
3.0,3.0,0.044360432432159834,0.008090300924017642,3.0316156648727737
4.0,3.0,0.1068013812956986,0.012592488553591026,5.790533179099623
5.0,3.0,0.21034318625230303,0.019403665796983566,8.872726240201628
6.0,3.0,0.3376423720470099,0.029291558196122766,11.188367952639043
7.0,3.0,0.4423278196749352,0.042994522172268894,12.223822847720056
8.0,3.0,0.47404627628614454,0.06105627107825562,12.380654504626232
9.0,3.0,0.41617969620419676,0.08362621197212641,11.917417619813905
10.0,3.0,0.2994562169998815,0.11026533296326557,10.364936082795074
11.0,3.0,0.17662419196645204,0.1398128500948718,7.661187791729463
12.0,3.0,0.08542281941563351,0.1703710606783254,4.6578127741609725
13.0,3.0,0.03393794977798705,0.19944890078775335,2.3026005328138144
14.0,3.0,0.01120216146415008,0.22426838183467848,0.9196754478688337
15.0,3.0,0.003306713947753474,0.24219098528570446,0.28945692538827816
16.0,3.0,0.0012541347994642481,0.2511800293676222,0.07057134898204999
17.0,3.0,0.0010187321282200009,0.2501999927612999,0.06018630368812042
18.0,3.0,0.001226690500039888,0.2394762022768681,0.08510280868333467
19.0,3.0,0.0014759924169148904,0.2205780770739874,0.10358200331210286
20.0,3.0,0.0016355699901046412,0.19627970121460173,0.11434484147289203
21.0,3.0,0.0016525254892960793,0.17005341043499728,0.11547436647930874
22.0,3.0,0.0015208129634013035,0.14504077179704136,0.10677217545626237
23.0,3.0,0.001274713325859854,0.12277124139141897,0.09040003166068022
24.0,3.0,0.000973097599976477,0.10261179207181648,0.07012159918478889
0.0,4.0,0.00040627472295457336,0.0037655767186812075,0.06846922903342673
1.0,4.0,0.0013669744975508362,0.00518947042338822,0.24335363562669407
2.0,4.0,0.004340563646440878,0.007311949775618248,0.8983757889309046
3.0,4.0,0.01473881491670082,0.010563143262190116,2.417561196915751
4.0,4.0,0.04476967440917438,0.015550856942095055,4.740198108537768
5.0,4.0,0.10375469595664807,0.023050758795196188,7.143797509527013
6.0,4.0,0.1802572222779332,0.0339425088353403,8.926953057578299
7.0,4.0,0.24301152635570647,0.04907949449795071,9.931646523172251
8.0,4.0,0.2624548365666096,0.06909619001358022,10.111179347472712
9.0,4.0,0.23077368620063957,0.09417870763158578,9.258469527761578
10.0,4.0,0.1661009006165258,0.12384538972897124,7.415720312580514
11.0,4.0,0.0980091891921907,0.15679893125923142,5.069336274346875
12.0,4.0,0.04749273872897856,0.19091244079855463,2.90048573518545
13.0,4.0,0.019068472290593906,0.22339294012601424,1.3651616171097893
14.0,4.0,0.006690499066992252,0.25112628497634276,0.5097101599745326
15.0,4.0,0.002679406719894223,0.27115645826113055,0.13271612170614955
16.0,4.0,0.0020588172469608737,0.2812098474007949,0.09185035900635835
17.0,4.0,0.0025670504849702614,0.2801680172779244,0.1569102206260315
18.0,4.0,0.0033580971236179353,0.26843396029654193,0.2112723163233993
19.0,4.0,0.004080483128201075,0.24817683884568484,0.2544636066151095
20.0,4.0,0.004525909907808473,0.22332868687398064,0.2802328469748006
21.0,4.0,0.004572999087912867,0.19887302320365413,0.2829186008495286
22.0,4.0,0.004208327133702679,0.17888384153328007,0.26191807292863367
23.0,4.0,0.0035271578686649216,0.16384938476763067,0.22234480156444061
24.0,4.0,0.002692457300171976,0.14966451611637896,0.17317889382662208
0.0,5.0,-0.00040253055521804034,0.006638039872173149,0.16891562141877486
1.0,5.0,-0.0032002601866014057,0.00853444787233328,0.48333339053712326
2.0,5.0,-0.01316133053173098,0.011059749351181277,1.4435641914017099
3.0,5.0,-0.02977065814870828,0.014631020527315991,3.1084220437373076
4.0,5.0,-0.033127051305820346,0.01988112292838226,5.091473409162893
5.0,5.0,-0.0005513282537817393,0.02765865204745535,6.503779272334119
6.0,5.0,0.05603752275971147,0.03895782974895033,6.838729593436116
7.0,5.0,0.1019168833509246,0.05476361822651245,6.626068997256698
8.0,5.0,0.11759940544838239,0.07582334577459278,6.346834130779921
9.0,5.0,0.10471913452670764,0.10238308884952675,5.6177096934764235
10.0,5.0,0.07554491219143972,0.13394603861558357,4.299817235397802
11.0,5.0,0.04468221777266939,0.16911818017226674,2.782742602008935
12.0,5.0,0.02188806715275659,0.20560253600824424,1.5004927788307367
13.0,5.0,0.009303466639812153,0.2403830573553405,0.6465282641491853
14.0,5.0,0.004275468604120051,0.270100230271021,0.18043486754726626
15.0,5.0,0.0034026306049909335,0.2915699372287071,0.10652124679461315
16.0,5.0,0.0044583506259216555,0.3023586505143169,0.2405353978248529
17.0,5.0,0.006339609988196013,0.30133792032382817,0.36030708124938443
18.0,5.0,0.008444558402526583,0.2892151535416368,0.47246678250929053
19.0,5.0,0.010281403646889908,0.2690722945852034,0.565374798003093
20.0,5.0,0.011405212996136654,0.24664023790489428,0.6210573485821759
21.0,5.0,0.011523220273353837,0.22927121205013648,0.6267869994269781
22.0,5.0,0.010603528022864503,0.22235856551119113,0.5812232202457066
23.0,5.0,0.00888657812875592,0.22420026143727778,0.49516303770161174
24.0,5.0,0.006783120007151719,0.22420327752506605,0.38776954314575773
0.0,6.0,-0.0014530282538092944,0.01220273961243988,0.47364890508331636
1.0,6.0,-0.00967271076855329,0.014988170908472492,1.106401932037219
2.0,6.0,-0.038487353868364646,0.01817583782660649,2.6597167641491755
3.0,6.0,-0.09202126398967694,0.02207846311592263,4.011142014882284
4.0,6.0,-0.13101364587629405,0.0272850851725669,4.701272888022839
5.0,6.0,-0.10609260827050947,0.03469430862897069,5.601067002654112
6.0,6.0,-0.03661037830936641,0.045443882730697625,5.432155463620326
7.0,6.0,0.018986053013665627,0.06071460345062006,4.101738111467604
8.0,6.0,0.04001553627497744,0.08143831837654811,3.2088990197023834
9.0,6.0,0.038595424598602796,0.107979834004755,2.6966792258095116
10.0,6.0,0.028231358475186336,0.1398718701507945,2.0087061992923667
11.0,6.0,0.01694618170575848,0.17566887921782465,1.2441407551521038
12.0,6.0,0.008853934736560895,0.21296666074655227,0.6123485491822134
13.0,6.0,0.004956120642749343,0.24861414623544115,0.1819922740862253
14.0,6.0,0.004488273227319788,0.279112997100164,0.10223734975473803
15.0,6.0,0.006393203774033904,0.3011588987659631,0.3129339540408906
16.0,6.0,0.009924713184816573,0.3122502769154447,0.5184793559802561
17.0,6.0,0.014495902278453694,0.31132475367023205,0.7372929532507937
18.0,6.0,0.019372694136232285,0.2995009344150174,0.9540153357180654
19.0,6.0,0.02359309472672354,0.28102614888216354,1.1343874647168266
20.0,6.0,0.026170155439804423,0.26395522781323766,1.2420098196776364
21.0,6.0,0.02643817367556564,0.2587157640840508,1.2528617392915595
22.0,6.0,0.02432549174459301,0.27231753342713194,1.1644754601317868
23.0,6.0,0.020384547766231373,0.2998347342732929,0.9969255430604365
24.0,6.0,0.015558028028694378,0.3215385049006624,0.7864421652076697
0.0,7.0,-0.0021675298816241882,0.022719486190768322,0.6879107374975351
1.0,7.0,-0.014172455903229172,0.027291507504729827,1.5488142327686145
2.0,7.0,-0.056180883033304714,0.031789226155353845,3.4741786153108247
3.0,7.0,-0.13516228037571193,0.036234980598777486,4.091721723756038
4.0,7.0,-0.19699868521912325,0.041035020773040394,1.5817042730784616
5.0,7.0,-0.1724776356900824,0.04710420894009297,3.408880463178659
6.0,7.0,-0.08723451195180258,0.05581167594448081,4.559646803944504
7.0,7.0,-0.019320730530068653,0.06870361593979989,2.9746632428789463
8.0,7.0,0.007198418400130377,0.08707637374059703,1.4902581552950975
9.0,7.0,0.011257683489998059,0.11154640718203247,1.0348312342188393
10.0,7.0,0.00882350911850326,0.14174813559505298,0.7492247624283963
11.0,7.0,0.005808564773551896,0.17622192694217573,0.4296344115871752
12.0,7.0,0.004191634923969426,0.21249758225566315,0.1446309756530323
13.0,7.0,0.004688443980820763,0.2473585627329289,0.11760795062253813
14.0,7.0,0.007542094355908964,0.27726566683125037,0.35657349813709815
15.0,7.0,0.012877300918141777,0.2989012053270994,0.6385527548467563
16.0,7.0,0.020642114251398693,0.30978369757143365,0.9787753603259847
17.0,7.0,0.030280578976153473,0.3089619477359253,1.361087299471824
