x,y,z,water_ice,slope_deg
0.0,0.0,1.2748128424616497e-05,0.001475304264608172,0.0024121460250671896
1.0,0.0,1.74234349184156e-05,0.0019116216764936483,0.0030541489955483907
2.0,0.0,2.402279304137574e-05,0.0024889951044537906,0.0038308634059364254
3.0,0.0,3.3960882949487965e-05,0.0032717147334731466,0.0049084704448335344
4.0,0.0,4.896662495110871e-05,0.0043387694158180095,0.006479175441078446
5.0,0.0,7.13905192200033e-05,0.00577160124181348,0.008677399749411011
6.0,0.0,0.0001080617980457598,0.007635228858616995,0.01174505464907559
7.0,0.0,0.00019212437588453515,0.009959847134035731,0.018620878684021385
8.0,0.0,0.0004932425640029506,0.01273771905117782,0.05132558592652935
9.0,0.0,0.0017677699834409198,0.015957447576648826,0.18658417054472182
10.0,0.0,0.0066083830708788755,0.01969908185590346,0.5993475925283304
11.0,0.0,0.021166222837709,0.02429946905260572,1.5360915144079095
12.0,0.0,0.0539261416446723,0.030557007914650346,3.0740236735169875
13.0,0.0,0.10680981219505628,0.03987730456596535,4.826705609934476
14.0,0.0,0.1642819273204867,0.05419271572705373,6.092967551085094
15.0,0.0,0.19943869648652993,0.07548321209361833,6.4032104811100305
16.0,0.0,0.19940624139322913,0.10485767885395923,5.711583990629266
17.0,0.0,0.17810735199859776,0.14143467643801116,4.303771172727052
18.0,0.0,0.15696034009248092,0.1815633157798858,2.808532344565418
19.0,0.0,0.1408644283996434,0.21900555543310263,1.8200146972891205
20.0,0.0,0.11805502886749472,0.24637073849695007,1.9024069714358207
21.0,0.0,0.07569912385073983,0.25743006555487696,3.205930955805489
22.0,0.0,0.011626554767730668,0.24933410866547392,4.850358575359647
23.0,0.0,-0.06356423018107267,0.22366382161842494,6.212242691724301
24.0,0.0,-0.13133092299919702,0.18580185581795602,7.351966397082498
0.0,1.0,5.4587610545469634e-05,0.0026862307188411034,0.005871286789969773
1.0,1.0,7.04294610349926e-05,0.0034339378014271752,0.007187025787413417
2.0,1.0,9.037070602809194e-05,0.004398803571906717,0.008610999747167464
3.0,1.0,0.00011871714439790473,0.005680526648345229,0.010473818125735576
4.0,1.0,0.00016049020081719152,0.007404235688306198,0.013181933509851322
5.0,1.0,0.00021992940130512056,0.009701270209004681,0.016992875271469844
6.0,1.0,0.0003039614758636839,0.012678198050723273,0.022134276883278427
7.0,1.0,0.0004539088665699035,0.016384181808810166,0.0319925901231845
8.0,1.0,0.0009196157950046993,0.020798096741221978,0.07869751862923209
9.0,1.0,0.0028885662089316515,0.02586716033099089,0.2839785134746429
10.0,1.0,0.010527172267637884,0.03163077365776351,0.9075778156181618
11.0,1.0,0.03379041747225766,0.038444407555114656,2.2533804204359456
12.0,1.0,0.08633518626541892,0.047264856534383615,4.202259040282874
13.0,1.0,0.17073015034807976,0.059868362068677204,5.798888783567605
14.0,1.0,0.2604561135030278,0.07878047439715387,5.995636152696315
15.0,1.0,0.3102807299172869,0.10668283555057687,5.274332428558355
16.0,1.0,0.2988533985366624,0.14522508036938092,4.921011280410775
17.0,1.0,0.2503094130649987,0.19353047832975032,4.312742734518887
18.0,1.0,0.20234616401745892,0.2470874279616106,3.1397749382297504
