x,y,z,water_ice,slope_deg
0.0,0.0,0.3905244835154278,8.352921120580973e-06,7.265461633732664
1.0,0.0,0.41447547774906296,2.2140517842323856e-05,7.904670004151054
2.0,0.0,0.3101412055005478,5.489037663822178e-05,9.094092122504602
3.0,0.0,0.16361765207800666,0.00012765368770600456,7.7015781438678115
4.0,0.0,0.060857050195466666,0.00027927811473790255,4.366897175712315
5.0,0.0,0.015958853794398882,0.0005762270802439631,1.6841238067591449
6.0,0.0,0.0029505471011073963,0.0011233934872089738,0.4494409907922009
7.0,0.0,0.0003846037089608547,0.00207181871875996,0.08381268781883196
8.0,0.0,3.534552611016209e-05,0.0036158678607166143,0.010971709387467407
9.0,0.0,2.2901583560308344e-06,0.005970048882078536,0.0010104540061541018
10.0,0.0,1.046180673615553e-07,0.009317545065828034,6.553986657327757e-05
11.0,0.0,3.3694401318222548e-09,0.01373184050975269,2.995535951919218e-06
12.0,0.0,7.646812911957959e-11,0.019089414725321937,9.651926116585139e-08
13.0,0.0,6.380524382999175e-13,0.02500902947738781,2.3954104845814926e-09
14.0,0.0,-7.143879433831298e-12,0.03086010712775342,2.276010185266229e-09
15.0,0.0,-7.65015125826311e-11,0.035868918176319015,2.1139200680075606e-08
16.0,0.0,-7.164844024956483e-10,0.039316757945551485,1.7497993042282776e-07
17.0,0.0,-5.880110577409067e-09,0.04078320075624352,1.272263996800722e-06
18.0,0.0,-4.2287068913029e-08,0.04036180434273241,8.13030245308502e-06
19.0,0.0,-2.6648522665343864e-07,0.038780109435019076,4.569636777945682e-05
20.0,0.0,-1.4715742518239008e-06,0.037386051724719205,0.0002260746832007631
21.0,0.0,-7.120897286915468e-06,0.03799904092268452,0.0009853818953600873
22.0,0.0,-3.019470587344476e-05,0.0426500518722413,0.003787472386725649
23.0,0.0,-0.0001121942757875704,0.05325281484623537,0.01284982647378089
24.0,0.0,-0.0003653052493877136,0.07126245989863901,0.03851534784686041
25.0,0.0,-0.0010423014587218862,0.09737654954603188,0.10207099014723871
26.0,0.0,-0.002606208858542858,0.13130880991500882,0.23934139348905298
27.0,0.0,-0.005711958931483939,0.17165200795245086,0.4970001912650974
28.0,0.0,-0.010978042697466437,0.2158790803997292,0.9152824783569237
29.0,0.0,-0.018519343042915803,0.26056508409077533,1.4988000558686143
30.0,0.0,-0.027456373603994333,0.301855278635117,2.1901010257477735
31.0,0.0,-0.035810114086674255,0.33606599245202456,2.8625709594797977
32.0,0.0,-0.04106646915388029,0.3602247798064148,3.338385508881913
33.0,0.0,-0.0412889170754779,0.37244348225216717,3.4414689546392587
34.0,0.0,-0.03622877024816633,0.3722056960368892,3.0955652713916355
35.0,0.0,-0.02762601679309152,0.3607419047418916,2.4061051550030177
36.0,0.0,-0.018248229396625494,0.3415078091193832,1.6144550655070078
37.0,0.0,-0.010307255862845026,0.32041929422465726,0.9418981974136051
38.0,0.0,-0.004478105362075951,0.30520624411697506,0.4851626152259221
39.0,0.0,5.877494867656194e-05,0.3033904252326373,0.2813784379115063
40.0,0.0,0.005104077367209111,0.31913578911454843,0.4383069187547137
41.0,0.0,0.0129512154173341,0.35026380939629664,0.8819160673006936
42.0,0.0,0.025825549269497983,0.38732171904411716,1.602050949434145
43.0,0.0,0.04493864277440064,0.4160026123854847,2.605450077751808
44.0,0.0,0.06925372535428152,0.422434856425635,3.8037659247515516
45.0,0.0,0.09473290678912091,0.3989235995643813,4.994778623578588
46.0,0.0,0.11506483809186983,0.34711346544942157,5.909246865292413
47.0,0.0,0.12410530388243984,0.27691285943032407,6.307518911454258
48.0,0.0,0.11886302353132908,0.20200079188273717,6.078102195944673
49.0,0.0,0.10109091113244223,0.1345506463087222,5.24364306436555
0.0,1.0,0.5157447964402674,1.8434505241334474e-05,3.141053932322344
1.0,1.0,0.5473755890606873,4.7798668990855455e-05,4.077830486412319
2.0,1.0,0.4095869008078353,0.00011554177726527315,9.616430930451806
3.0,1.0,0.21608108688043082,0.00026130826077537826,9.407135249249142
4.0,1.0,0.08037065723245457,0.0005550339942085333,5.583076108487773
5.0,1.0,0.021076008222263038,0.0011113983909078033,2.1922636906842885
6.0,1.0,0.003896631092986858,0.0021049153615603994,0.5895310541273343
7.0,1.0,0.0005079258951944664,0.0037799100379931386,0.11032189314781524
8.0,1.0,4.6679009915131404e-05,0.006444740625376488,0.014466228949299853
9.0,1.0,3.0244983229262103e-06,0.010435459945360959,0.0013333821931287005
10.0,1.0,1.3816436097588876e-07,0.01603576913872138,8.652075537897174e-05
11.0,1.0,4.449900702507017e-09,0.02335352606179549,3.955287747051877e-06
12.0,1.0,1.0094677749699404e-10,0.0321802877884388,1.2747406091661533e-07
13.0,1.0,2.5057561645207007e-13,0.041889807612138265,3.369350910632505e-09
14.0,1.0,-1.664955391629442e-11,0.0514446718713607,5.168355281592467e-09
15.0,1.0,-1.781485204833682e-10,0.0595591549701055,4.8030567530850185e-08
16.0,1.0,-1.6684819441653875e-09,0.06500976603845236,3.947587337535224e-07
17.0,1.0,-1.3693070444397238e-08,0.0670165453258725,2.8443913408935043e-06
18.0,1.0,-9.847433263546099e-08,0.06557542267186406,1.7969990346857822e-05
19.0,1.0,-6.205669232432342e-07,0.06162958272197196,9.956084973729682e-05
20.0,1.0,-3.4268703344211583e-06,0.0570166365046656,0.0004838597971412916
21.0,1.0,-1.658250825219754e-05,0.0541864639183534,0.002063405785991581
22.0,1.0,-7.031473904758851e-05,0.05573807369111666,0.007724617994207439
23.0,1.0,-0.00026126829774234515,0.06389037099658941,0.025401425245279212
24.0,1.0,-0.0008506963571380743,0.08006634306121242,0.07343259278669499
25.0,1.0,-0.00242730943898572,0.10473754440894345,0.1868475631774234
26.0,1.0,-0.006070104676023149,0.13749559977504708,0.41921935951561834
27.0,1.0,-0.013309667548638932,0.1771518099303798,0.8317874194469526
28.0,1.0,-0.025614536825085736,0.22173903847919005,1.4663494126859287
29.0,1.0,-0.04335322124444616,0.26852833540708254,2.312949056501822
