x,y,z,water_ice,slope_deg
0.0,0.0,-0.028752715500374948,0.0038146443816112854,1.529763673249375
1.0,0.0,-0.0524100672519003,0.0064829809107665335,2.0923677492208843
2.0,0.0,-0.08732009212114368,0.010356356384652864,3.057422855400633
3.0,0.0,-0.1332002507491848,0.015554217218558698,4.056950243074601
4.0,0.0,-0.18637985774455787,0.021971709791500094,4.8948282984237155
5.0,0.0,-0.23969282014144005,0.029210397851412374,5.387470973035994
6.0,0.0,-0.283868644884318,0.03658947023463477,5.4508314830549525
7.0,0.0,-0.3101077502713552,0.04326707900263238,5.155228723845446
8.0,0.0,-0.31280965454554943,0.048459010309280966,4.6987850617488744
9.0,0.0,-0.29127713392378385,0.051691204096694636,4.278423111548854
10.0,0.0,-0.2497748649842877,0.05299018765272142,3.9402035342831128
11.0,0.0,-0.19615379068329022,0.052923437982792455,3.5872275439579573
12.0,0.0,-0.1397304255367322,0.05245282962956939,3.13225262820108
13.0,0.0,-0.08902902296158151,0.052637895840348344,2.5838930776822995
14.0,0.0,-0.049808981971630965,0.054288042739944704,2.007903136560621
15.0,0.0,-0.023927213317781436,0.0576863429733341,1.4606276577260464
16.0,0.0,-0.009627124384094994,0.06248417894600585,0.9755614761109966
17.0,0.0,-0.003184636707828323,0.06780880890700403,0.5823266799159537
18.0,0.0,-0.0008976334983537722,0.07255763409264047,0.30310688839165106
19.0,0.0,-0.0002766666109805988,0.07578968788113151,0.13500099592945858
20.0,0.0,-0.0001349725675261965,0.07706837650470807,0.05055585385623645
21.0,0.0,-9.859317772669185e-05,0.0765713717987415,0.014750512890943588
22.0,0.0,-0.0001705851688062083,0.07483644330029099,0.01728380342648222
23.0,0.0,-0.0006953749156735536,0.07225551830130345,0.08639016219648894
24.0,0.0,-0.002960019234578346,0.06876439861820409,0.32114599980871467
25.0,0.0,-0.010718573521809525,0.06417535050729371,0.9841016985275162
26.0,0.0,-0.03224399543360128,0.05899211152985184,2.50942877610903
27.0,0.0,-0.08015432380686861,0.054888398674843145,5.334125913386684
28.0,0.0,-0.16414561249381274,0.0542386700517897,9.477551281402798
29.0,0.0,-0.27630746189736616,0.05905928540615703,14.168698693555898
30.0,0.0,-0.38173979343958697,0.07026864030006685,18.045844945231913
31.0,0.0,-0.43251058999682807,0.0877021747510197,19.86183421250152
32.0,0.0,-0.40179904711150943,0.11055269793476989,19.01236693428955
33.0,0.0,-0.3062142600093628,0.13771371129083537,15.719193864132205
34.0,0.0,-0.1916829397934608,0.16783726014212674,11.053460738669159
35.0,0.0,-0.09875718010192097,0.1992483878495688,6.523793794710918
36.0,0.0,-0.0419998266793378,0.22993516666574293,3.214559871707848
37.0,0.0,-0.014800625126616259,0.25774520958929814,1.3222556825700185
38.0,0.0,-0.004341957323285179,0.2807932594083395,0.4547295813574036
39.0,0.0,-0.0010659286972081769,0.2979652720831921,0.131060437217841
40.0,0.0,-0.0002201427765373189,0.30931377476100225,0.031761782589046696
41.0,0.0,-3.8428257716349345e-05,0.3161184009612665,0.006497256680165088
42.0,0.0,-5.689089415060614e-06,0.3204737567415383,0.0011260253310615323
